State,City,percent_completed_hs
PA,Cedar Crest,79.8
PA,Cementon,89.1
PA,Centerport,87.2
PA,Centerville (Crawford County),81.8
PA,Centerville (Washington County),91.1
PA,Central,89.5
PA,Centralia,81.8
PA,Centre Hall,94.9
PA,Cetronia,94.8
PA,Chalfant,93.6
PA,Chalfont,93.5
PA,Chalkhill,100
PA,Chambersburg,81.1
PA,Chapman,89.2
PA,Charleroi,87.4
PA,Chase,95.4
PA,Cherry Tree,85.8
PA,Cherry Valley,100
PA,Cherryville,97.1
PA,Chester,79.5
PA,Chesterbrook,97.8
PA,Chester Heights,96.7
PA,Chester Hill,89
PA,Chest Springs,90.4
PA,Cheswick,95.8
PA,Chevy Chase Heights,92.3
PA,Chewton,90.3
PA,Cheyney University,100
PA,Chicora,97
PA,Chinchilla,93.9
PA,Christiana,80.6
PA,Church Hill,93.7
PA,Churchill,99
PA,Churchtown,73.8
PA,Churchville,98.3
PA,Clairton,91.8
PA,Clarence,90.9
PA,Clarendon,80.9
PA,Clarion,93.5
PA,Clark,91.9
PA,Clarks Green,98.8
PA,Clarks Summit,94.8
PA,Clarksville,85.5
PA,Clay,74.7
PA,Claysburg,85.9
PA,Claysville,90.1
PA,Clearfield,88.1
PA,Cleona,95.2
PA,Clifton Heights,90.3
PA,Clinton,100
PA,Clintonville,91.2
PA,Clymer,90.3
PA,Coal Center,75
PA,Coaldale (Bedford County),79.6
PA,Coaldale (Schuylkill County),86.5
PA,Coalmont,88.6
PA,Coalport,92
PA,Coatesville,78.1
PA,Coburn,89.5
PA,Cochranton,92.9
PA,Cochranville,87.6
PA,Cokeburg,86.9
PA,Collegeville,95.6
PA,Collingdale,90.9
PA,Collinsburg,94.2
PA,Colonial Park,91.3
PA,Colony Park,96.7
PA,Columbia,83.2
PA,Columbus,89.9
PA,Colver,81.2
PA,Colwyn,88.8
PA,Commodore,85.3
PA,Conashaugh Lakes,92
PA,Conestoga,86.3
PA,Confluence,86.2
PA,Conneaut Lake,90.4
PA,Conneaut Lakeshore,91.3
PA,Conneautville,90.8
PA,Connellsville,86.2
PA,Connoquenessing,90.3
PA,Conshohocken,93.6
PA,Conway,91.1
PA,Conyngham,99.5
PA,Coopersburg,85.4
PA,Cooperstown,90.6
PA,Coplay,88
PA,Coral,79.2
PA,Coraopolis,89.8
PA,Cornwall,93.5
PA,Cornwells Heights,93.9
PA,Corry,89
PA,Corsica,89.7
PA,Coudersport,89.5
PA,Courtdale,85.1
PA,Crabtree,92
PA,Crafton,95.8
PA,Cranesville,93.6
PA,Creekside,90.1
PA,Crenshaw,92
PA,Cresson,90.3
PA,Cressona,88.7
PA,Cross Creek,96.9
PA,Cross Roads,90.6
PA,Crown,82.7
PA,Croydon,86.2
PA,Crucible,82.9
PA,Cumbola,89.9
PA,Curtisville,92.4
PA,Curwensville,92.2
PA,Daisytown,90.6
PA,Dale,83.1
PA,Dallas,96.5
PA,Dallastown,86.4
PA,Dalmatia,86.3
PA,Dalton,98
PA,Danville,88.5
PA,Darby,85.8
PA,Darlington,88.8
PA,Dauberville,93.5
PA,Dauphin,95.5
PA,Davidsville,94.2
PA,Dawson,89
PA,Dayton,93.4
PA,Deemston,90.8
PA,Deer Lake,100
PA,Deer Lake,95.1
PA,Defiance,100
PA,Delano,94.3
PA,Delaware Water Gap,99
PA,Delmont,93.9
PA,Delta,89.7
PA,Denver,88.7
PA,Derry,93.3
PA,DeSales University,100
PA,Devon,96.8
PA,Dewart,86.6
PA,Dickson,92.4
PA,Dicksonville,94.1
PA,Dillsburg,91.7
PA,Donaldson,91.9
PA,Donegal,72.8
PA,Donora,90.3
PA,Dormont,96.2
PA,Dorneyville,96.6
PA,Douglassville,95.2
PA,Dover,84.2
PA,Downingtown,89.7
PA,Doylestown,94.1
PA,Dravosburg,93.5
PA,Drexel Hill,94.9
PA,Driftwood,77.8
PA,Dry Tavern,94.9
PA,Dryville,100
PA,Dublin,90.1
PA,DuBois,91.5
PA,Duboistown,88.7
PA,Dudley,87.8
PA,Dunbar,82
PA,Duncannon,85.8
PA,Duncansville,91.6
PA,Dunlevy,91.1
PA,Dunlo,84.2
PA,Dunmore,93.9
PA,Dunnstown,90.5
PA,Dupont,90.2
PA,Duquesne,88.5
PA,Duryea,93.4
PA,Dushore,91.8
PA,Eagle Lake,-
PA,Eagles Mere,100
PA,Eagleview,98.6
PA,Eagleville (Centre County),84.8
PA,Eagleville (Montgomery County),88.1
PA,Earlston,77.5
PA,East Bangor,82.6
PA,East Berlin,90.3
PA,East Berwick,89.4
PA,East Brady,87.1
PA,East Butler,88.6
PA,East Conemaugh,86.8
PA,East Earl,79.1
PA,East Freedom,76.6
PA,East Greenville,91.3
PA,East Lansdowne,91.1
PA,Eastlawn Gardens,96.9
PA,East McKeesport,93.2
PA,Easton,81.3
PA,East Petersburg,94
PA,East Pittsburgh,89.6
PA,East Prospect,85.9
PA,East Rochester,91
PA,East Salem,91.8
PA,East Side,89.3
PA,East Stroudsburg,85.1
PA,East Uniontown,88.1
PA,Eastvale,82.9
PA,East Vandergrift,92.8
PA,East Washington,98.3
PA,East Waterford,79
PA,East York,87.4
PA,Eau Claire,78.8
PA,Ebensburg,91.3
PA,Economy,94.3
PA,Eddington,91.6
PA,Eddystone,87.1
PA,Edenborn,89.1
PA,Edenburg,91.9
PA,Edgewood,97.8
PA,Edgewood,81.1
PA,Edgeworth,99.5
PA,Edie,100
PA,Edinboro,95.4
PA,Edwardsville,89
PA,Effort,94.9
PA,Egypt,93.8
PA,Ehrenfeld,84.6
PA,Eighty Four,85
PA,Elco,79.7
PA,Elderton,89.5
PA,Eldred,90.6
PA,Elgin,94.1
PA,Elim,94.4
PA,Elizabeth,89.4
PA,Elizabethtown,92.6
PA,Elizabethville,83
PA,Elkland,88.6
PA,Ellport,89.5
PA,Ellsworth,83.2
PA,Ellwood,89.7
PA,Elrama,93.8
PA,Elverson,89.9
PA,Elysburg,92.6
PA,Emerald Lakes,91.3
PA,Emigsville,88.2
PA,Emlenton,92
PA,Emmaus,90.9
PA,Emporium,89
PA,Emsworth,94.3
PA,Englewood,95.5
PA,Enhaut,78.4
PA,Enlow,85.2
PA,Enola,90.9
PA,Enon Valley,90.6
PA,Ephrata,87.8
PA,Erie,86.9
PA,Ernest,92.9
PA,Espy,90.3
PA,Etna,92.1
PA,Evansburg,97.9
PA,Evans,90.9
PA,Everett,85.8
PA,Everson,87.7
PA,Exeter,90.5
PA,Export,93.8
PA,Exton,95.5
PA,Eyers Grove,100
PA,Factoryville,96
PA,Fairchance,90.6
PA,Fairdale,85
PA,Fairfield,88.6
PA,Fairhope,98.8
PA,Fairless Hills,93.2
PA,Fairview,82.1
PA,Fairview,95.7
PA,Fairview-Ferndale,85.2
PA,Falls Creek,91.6
PA,Fallston,95.6
PA,Falmouth,86.3
PA,Farmersville,43.3
PA,Farmington,94.4
PA,Farrell,86.1
PA,Fawn Grove,93.7
PA,Fawn Lake Forest,96.5
PA,Faxon,94.2
PA,Fayette,87.3
PA,Fayetteville,92.2
PA,Feasterville,92.6
PA,Fellsburg,93.6
PA,Felton,86
PA,Ferndale,93.7
PA,Fernville,94.6
PA,Finleyville,95.1
PA,Fivepointville,88.6
PA,Fleetwood,89.8
PA,Flemington,90.5
PA,Flora Dale,0
PA,Flourtown,96.4
PA,Flying Hills,92.9
PA,Folcroft,90.8
PA,Folsom,95
PA,Foot of Ten,83
PA,Force,79.5
PA,Ford,90.8
PA,Ford Cliff,93
PA,Forest,86.1
PA,Forest Hills,98.1
PA,Forestville,86.6
PA,Forksville,100
PA,Fort Indiantown Gap,100
PA,Fort Loudon,91.4
PA,Fort Washington,96.1
PA,Forty Fort,97.6
PA,Foster Brook,91.8
PA,Foundryville,64.8
PA,Fountain Hill,85.5
PA,Fountain Springs,90.1
PA,Foxburg,89.4
PA,Fox Chapel,99.5
PA,Fox Chase,89.2
PA,Frackville,91.7
PA,Frankfort Springs,92.5
PA,Franklin,83
PA,Franklin,85.8
PA,Franklin Park,98.9
PA,Franklintown,97.5
PA,Fredericksburg (Crawford County),96.9
PA,Fredericksburg (Lebanon County),88.3
PA,Fredericktown,89.5
PA,Fredonia,87.7
PA,Freeburg,89.3
PA,Freedom,90.1
PA,Freeland,92.2
PA,Freemansburg,85.7
PA,Freeport,90.8
PA,Friedens,88.5
PA,Friedensburg,91.3
PA,Friendsville,79.1
PA,Frizzleburg,87.9
PA,Frystown,65
PA,Fullerton,88.4
PA,Galeton,86.8
PA,Gallitzin,91.8
PA,Gap,89.8
PA,Garden View,87
PA,Gardners,78.6
PA,Garrett,81.3
PA,Gastonville,91.7
PA,Geistown,92.3
PA,Geneva,85.1
PA,Georgetown,87.9
PA,Georgetown (Lancaster County),60.4
PA,Georgetown (Luzerne County),88.9
PA,Gettysburg,83
PA,Gibraltar,84.2
PA,Gibsonia,98
PA,Gilberton,88
PA,Gilbertsville,93.2
PA,Girard,94.7
PA,Girardville,81.7
PA,Glasgow,81.5
PA,Glassport,87.9
PA,Glenburn,98
PA,Glen Campbell,85.2
PA,Glendon,91.3
PA,Glenfield,90.2
PA,Glen Hope,81
PA,Glen Lyon,86.4
PA,Glenolden,91.6
PA,Glen Osborne,99
PA,Glen Rock,91.4
PA,Glenshaw,95.1
PA,Glenside,96.8
PA,Gold Key Lake,93.5
PA,Goldsboro,95.3
PA,Goodville,76.7
PA,Gordon,94.4
PA,Gordonville,79.9
PA,Gouglersville,93.2
PA,Gouldsboro,88.8
PA,Graceton,81.2
PA,Grampian,92.1
PA,Grantley,96.5
PA,Granville,85.7
PA,Grapeville,87.3
PA,Grassflat,73.9
PA,Gratz,83.7
PA,Grazierville,91.5
PA,Great Bend,82.4
PA,Greencastle,88.7
PA,Greenfields,88.7
PA,Green Hills,100
PA,Green Lane,93.3
PA,Greenock,97.5
PA,Greensboro,90.4
PA,Greensburg,93.2
PA,Greens Landing,80.3
PA,Green Tree,96.7
PA,Greenville,91.1
PA,Greenwood,92.1
PA,Grier,88.8
PA,Grill,92.4
PA,Grindstone,89.5
PA,Grove,91.9
PA,Guilford,95.4
PA,Guys Mills,84.4
PA,Halfway House,93.4
PA,Halifax,87.4
PA,Hallam,94.1
PA,Hallstead,82.3
PA,Hamburg,83.8
PA,Hampton,90.3
PA,Hannasville,92.5
PA,Hanover,85.3
PA,Harleigh,95.6
PA,Harleysville,92.6
PA,Harmonsburg,100
PA,Harmony,92.8
PA,Harrisburg,79.9
PA,Harrison,100
PA,Harrisville,91.6
PA,Hartleton,84.5
PA,Hartstown,90.3
PA,Harveys Lake,88.1
PA,Harwick,87.8
PA,Hasson Heights,93.9
PA,Hastings,94.6
PA,Hatboro,94.3
PA,Hatfield,87.9
PA,Haverford College,100
PA,Hawk Run,84.3
PA,Hawley,88.1
PA,Hawthorn,82.2
PA,Haysville,96.6
PA,Hazleton,75.2
PA,Hebron,65.4
PA,Heckscherville,94.1
PA,Hegins,85.9
PA,Heidelberg,91.3
PA,Heidlersburg,82.8
PA,Heilwood,89.6
PA,Hellertown,91.4
PA,Hemlock Farms,96.4
PA,Hendersonville,90.3
PA,Hereford,82.2
PA,Herminie,88.2
PA,Hermitage,94.5
PA,Herndon,83.1
PA,Hershey,91.7
PA,Hickory,96.6
PA,Hickory Hills,96.9
PA,Highland Park,77.4
PA,Highspire,85.6
PA,Hilldale,95.4
PA,Hiller,91.7
PA,Hokendauqua,94.1
PA,Holiday Pocono,90.8
PA,Hollidaysburg,94.5
PA,Homeacre-Lyndora,93.7
PA,Homer,92.6
PA,Homestead,90.5
PA,Hometown,93.3
PA,Homewood,74.7
PA,Honesdale,84.3
PA,Honey Brook,89.4
PA,Hookstown,80.4
PA,Hooversville,83.1
PA,Hop Bottom,87.5
PA,Hopeland,68.4
PA,Hopewell,86.7
PA,Hopwood,88.1
PA,Horsham,92.2
PA,Hostetter,78.5
PA,Houserville,99.3
PA,Houston,90.9
PA,Houtzdale,86.9
PA,Howard,94.2
PA,Hublersburg,100
PA,Hudson,89.3
PA,Hughestown,91
PA,Hughesville,92.4
PA,Hulmeville,92.8
PA,Hummelstown,92.4
PA,Hummels Wharf,86.2
PA,Hunker,94.7
PA,Hunterstown,75.2
PA,Huntingdon,91.9
PA,Hyde,80.7
PA,Hyde Park,83.6
PA,Hyde Park,93.5
PA,Hydetown,84.6
PA,Hyndman,81.8
PA,Idaville,97.6
PA,Imperial,87
PA,Indiana,96.1
PA,Indian Lake,96.1
PA,Indian Mountain Lake,92.4
PA,Industry,91.8
PA,Ingram,95.1
PA,Inkerman,87.4
PA,Intercourse,72.4
PA,Iola,78.6
PA,Irvona,86.6
PA,Irwin,94.2
PA,Ivyland,92.3
PA,Jackson Center,84.7
PA,Jacksonville (Centre County),96.2
PA,Jacksonville (Indiana County),88.5
PA,Jacksonwald,93.9
PA,Jacobus,93.3
PA,James,87.7
PA,Jamestown,86.8
PA,Jamison,89.6
PA,Jeannette,90.8
PA,Jeddo,95.1
PA,Jefferson (Greene County),88.4
PA,Jefferson (York County),81.9
PA,Jefferson Hills,95.9
PA,Jenkintown,98.4
PA,Jennerstown,93.9
PA,Jermyn,88.2
PA,Jerome,85.5
PA,Jersey Shore,83.1
PA,Jerseytown,82.5
PA,Jessup,91.2
PA,Jim Thorpe,89.5
PA,Joffre,89.7
PA,Johnsonburg,89.5
PA,Johnstown,84.7
PA,Jonestown,72.9
PA,Jonestown,95.8
PA,Julian,91.1
PA,Juniata Terrace,88
PA,Kane,89.5
PA,Kapp Heights,78.8
PA,Karns,86.8
PA,Kelayres,86.8
PA,Kempton,90.4
PA,Kenhorst,91.4
PA,Kenilworth,93.4
PA,Kenmar,89.6
PA,Kennerdell,87.7
PA,Kennett Square,59
PA,Kerrtown,81.2
PA,Kersey,88.9
PA,King of Prussia,94.7
PA,Kingston,92.6
PA,Kirkwood,49.7
PA,Kiskimere,87.3
PA,Kistler,83.5
PA,Kittanning,83.5
PA,Klingerstown,81.3
PA,Knox,89.2
PA,Knoxville,84.8
PA,Koppel,93.3
PA,Kratzerville,91.2
PA,Kreamer,86.9
PA,Kulpmont,86.7
PA,Kulpsville,95.5
PA,Kutztown,89.5
PA,Kutztown University,97.6
PA,Kylertown,65.6
PA,Laceyville,83
PA,Laflin,96.7
PA,Lake Arthur Estates,85.3
PA,Lake,91.8
PA,Lake Heritage,98.2
PA,Lake Latonka,100
PA,Lake Meade,97.6
PA,Lakemont,92.5
PA,Lake Winola,92.3
PA,Lake Wynonah,94.4
PA,Lamar,86.9
PA,Lampeter,95.8
PA,Lancaster,76.3
PA,Landingville,89.9
PA,Landisburg,83.3
PA,Landisville,95.7
PA,Lanesboro,89
PA,Langeloth,86.3
PA,Langhorne,96.4
PA,Langhorne Manor,87.8
PA,Lansdale,91.1
PA,Lansdowne,92.9
PA,Lansford,83.7
PA,Laporte,85.2
PA,Larksville,89.2
PA,Latrobe,93
PA,Lattimer,94.3
PA,Laureldale,85.1
PA,Laurel Mountain,100
PA,Laurel Run,86.4
PA,Laurelton,86.6
PA,Laurys Station,89.6
PA,Lavelle,83.8
PA,Lawnton,91.1
PA,Lawrence,85.7
PA,Lawrence Park,91.9
PA,Lawrenceville,89.8
PA,Lawson Heights,95.8
PA,Lebanon,74.1
PA,Lebanon South,88.2
PA,Leechburg,92.7
PA,Leeper,98.6
PA,Leesport,91.2
PA,Leetsdale,92.2
PA,Lehighton,88
PA,Leith-Hatfield,90.9
PA,Lemont,99
PA,Lemont Furnace,71.9
PA,Lemoyne,93.8
PA,Lenape Heights,92.2
PA,Lenhartsville,92
PA,Lenkerville,93.6
PA,Leola,85.4
PA,Le Raysville,88
PA,Level Green,96.1
PA,Levittown,92.3
PA,Lewisberry,90.1
PA,Lewisburg,81.4
PA,Lewis Run,97.7
PA,Lewistown,87.5
PA,Liberty (Allegheny County),95.8
PA,Liberty (Tioga County),90.4
PA,Lightstreet,82.6
PA,Ligonier,96.3
PA,Lilly,94
PA,Lima,93.4
PA,Lime Ridge,93.2
PA,Lincoln,92.2
PA,Lincoln Park,97.4
PA,Lincoln University,86.4
PA,Lincolnville,100
PA,Linesville,90.2
PA,Linglestown,93.2
PA,Linntown,97.4
PA,Linwood,88.7
PA,Lionville,97.3
PA,Lititz,91.9
PA,Little Britain,100
PA,Little Meadows,96.5
PA,Littlestown,89
PA,Liverpool,87.5
PA,Lock Haven,83.9
PA,Locustdale,76.6
PA,Loganton,86.7
PA,Loganville,90.5
PA,Long Branch,92.6
PA,Longfellow,79.9
PA,Lorain,90.7
PA,Lorane,89.3
PA,Loretto,87.8
PA,Lower Allen,96.6
PA,Lower Burrell,94.5
PA,Loyalhanna,90.8
PA,Lucerne Mines,90
PA,Lumber,93.9
PA,Lumber,83.1
PA,Luzerne,84.5
PA,Lykens,79.1
PA,Lynnwood-Pricedale,93.5
PA,Lyons,78.9
PA,McAdoo,88.1
PA,McAlisterville,77.5
PA,McClure,80.9
PA,McConnellsburg,82.7
PA,McConnellstown,94.8
PA,McDonald,87.1
PA,McElhattan,88.3
PA,McEwensville,93.6
PA,McGovern,95
PA,McKean,95.7
PA,McKeansburg,90.5
PA,McKeesport,85.7
PA,McKees Rocks,83.9
PA,McKnightstown,100
PA,McMurray,98.5
PA,McSherrystown,86.5
PA,Macungie,91.1
PA,McVeytown,89
PA,Madison,94
PA,Madisonburg,80.7
PA,Mahaffey,91.3
PA,Mahanoy,84.2
PA,Mainville,78.7
PA,Maitland,92.6
PA,Malvern,94.3
PA,Mammoth,90.3
PA,Manchester,88.4
PA,Manheim,90
PA,Manns Choice,75.6
PA,Manor,93.1
PA,Manorville,96.4
PA,Mansfield,94.6
PA,Maple Glen,96.6
PA,Mapleton,87.3
PA,Mapletown,76.9
PA,Marcus Hook,84
PA,Marianna,83.5
PA,Marianne,94.3
PA,Marienville,74.3
PA,Marietta,86.9
PA,Marion,84.6
PA,Marion Center,92.6
PA,Marion Heights,87.8
PA,Marklesburg,99.3
PA,Markleysburg,80.7
PA,Marlin,84.4
PA,Mars,93.9
PA,Marshallton,85.1
PA,Martinsburg,88.2
PA,Martins Creek,93.5
PA,Marysville,91.3
PA,Masontown,90.9
PA,Masthope,93.2
PA,Matamoras,91.9
PA,Mather,82.5
PA,Mattawana,66.1
PA,Mayfield,94.6
PA,Maytown,98.3
PA,Meadowlands,92.8
PA,Meadowood,90.8
PA,Meadville,87.7
PA,Mechanicsburg,90.6
PA,Mechanicsville,88.9
PA,Media,94.9
PA,Mercer,89.4
PA,Mercersburg,80.5
PA,Meridian,95.3
PA,Mertztown,77
PA,Meshoppen,75.2
PA,Messiah College,100
PA,Mexico,81.3
PA,Meyersdale,82.7
PA,Middleburg,84.2
PA,Middleport,84.6
PA,Middletown,87.2
PA,Middletown,89.5
PA,Midland,77.9
PA,Midway,90.4
PA,Midway,89.7
PA,Mifflin,79.4
PA,Mifflinburg,88.3
PA,Mifflintown,84.1
PA,Mifflinville,86.5
PA,Milesburg,91.9
PA,Milford,93.4
PA,Milford Square,100
PA,Millbourne,78.7
PA,Mill Creek,81.4
PA,Millersburg,81.6
PA,Millerstown,95
PA,Millersville,92.3
PA,Millerton,92.5
PA,Mill Hall,87.5
PA,Millheim,89.4
PA,Millsboro,96.2
PA,Millvale,88.9
PA,Mill,94.9
PA,Millville,85.7
PA,Millwood,65.1
PA,Milroy,84.9
PA,Milton,83.4
PA,Minersville,82.6
PA,Mingoville,100
PA,Mocanaqua,85.5
PA,Modena,66.5
PA,Mohnton,92.4
PA,Mohrsville,86.4
PA,Monaca,90.9
PA,Monessen,90
PA,Monongahela,89
PA,Monroe,95.8
PA,Monroeville,94.4
PA,Mont Alto,89.4
PA,Montandon,85.8
PA,Montgomery,91.1
PA,Montgomeryville,97.3
PA,Montoursville,93.9
PA,Montrose,95.2
PA,Montrose Manor,92.2
PA,Monument,78.6
PA,Moosic,86.9
PA,Morgantown,80.2
PA,Morrisdale,77.2
PA,Morrisville,91.5
PA,Morrisville,93.6
PA,Morton,89.7
PA,Moscow,95.5
PA,Moshannon,83.2
PA,Mount Aetna,75.8
PA,Mountainhome,89.3
PA,Mountain Top,95.9
PA,Mount Carbon,94.7
PA,Mount Carmel,85.8
PA,Mount Cobb,91.6
PA,Mount Eagle,96.7
PA,Mount Gretna,99.1
PA,Mount Gretna Heights,100
PA,Mount Holly Springs,88.6
PA,Mount Jewett,87.4
PA,Mount Joy,91.4
PA,Mount Morris,87.5
PA,Mount Oliver,79.7
PA,Mount Penn,90.8
PA,Mount Pleasant,91.4
PA,Mount Pleasant Mills,88.9
PA,Mount Pocono,86.8
PA,Mount Union,87.7
PA,Mountville,92.6
PA,Mount Wolf,86.7
PA,Muhlenberg Park,87.9
PA,Muir,92.6
PA,Muncy,90.3
PA,Mundys Corner,93.7
PA,Munhall,93
PA,Murrysville,96.5
PA,Muse,93.7
PA,Myerstown,90.2
PA,Nanticoke,88.1
PA,Nanty-Glo,83.4
PA,Naomi,59.4
PA,Narberth,97.7
PA,Nazareth,88.3
PA,Needmore,71.1
PA,Nemacolin,87.4
PA,Nescopeck,86.9
PA,Nesquehoning,86.8
PA,New Albany,89
PA,New Alexandria,96.4
PA,New Baltimore,93.9
PA,New Beaver,90.1
PA,New Bedford,94.6
PA,New Berlin,93.3
PA,New Berlinville,93.4
PA,New Bethlehem,85.2
PA,New Brighton,89.6
PA,New Britain,97.1
PA,New Buffalo,71.6
PA,Newburg (Clearfield County),61.3
PA,Newburg (Cumberland County),91.9
PA,New Castle,86.2
PA,New Castle Northwest,91.8
PA,New Centerville,83.7
PA,New Columbia,91.3
PA,New Columbus,93.8
PA,New Cumberland,92.5
PA,New Eagle,87.4
PA,Newell,89.9
PA,New Florence,82.2
PA,New Freedom,93.8
PA,New Freeport,68.5
PA,New Galilee,86.4
PA,New Holland,86
PA,New Hope,99.1
PA,New Jerusalem,81.8
PA,New Kensington,88.7
PA,New Kingstown,100
PA,New Lebanon,87.6
PA,Newmanstown,78.3
PA,New Market,79.7
PA,New Milford,87.1
PA,New Morgan,58.3
PA,New Oxford,82
PA,New Paris,94.7
PA,New Philadelphia,87.2
PA,Newport,88.8
PA,New Ringgold,82.9
PA,Newry,84.3
PA,New Salem,93.5
PA,New Salem,86.5
PA,New Schaefferstown,88
PA,New Stanton,96.1
PA,Newton Hamilton,81.6
PA,Newtown,99.2
PA,Newtown,84
PA,Newtown Grant,98.3
PA,New Tripoli,99.1
PA,Newville,83.3
PA,New Washington,81.1
PA,New Wilmington,93.2
PA,Nicholson,89.1
PA,Nittany,85.4
PA,Nixon,95.6
PA,Noblestown,100
PA,Norristown,82.6
PA,Northampton,87.3
PA,North Apollo,86.8
PA,North Belle Vernon,94.4
PA,North Braddock,86.4
PA,North Catasauqua,92.7
PA,North Charleroi,86.2
PA,North East,89.5
PA,Northern Cambria,89.5
PA,North Irwin,92.5
PA,North Philipsburg,88.9
PA,Northumberland,90
PA,North Vandergrift,93.5
PA,North Wales,96
PA,North Warren,85.4
PA,Northwest Harborcreek,92.5
PA,Northwood,93.5
PA,North York,85
PA,Norvelt,96.6
PA,Norwood,92.2
PA,Noxen,87.7
PA,Nuangola,94
PA,Numidia,94
PA,Nuremberg,82.2
PA,Oakdale,90.9
PA,Oak Hills,95.7
PA,Oakland (Cambria County),90.7
PA,Oakland (Lawrence County),77.5
PA,Oakland,88.1
PA,Oakmont,93.9
PA,Oakwood,82.8
PA,Oberlin,89.1
PA,Ohiopyle,80
PA,Ohioville,92.6
PA,Oil,90.2
PA,Oklahoma,80.5
PA,Oklahoma,92.8
PA,Old Forge,91.1
PA,Old Orchard,91.9
PA,Oley,92.7
PA,Oliver,81.1
PA,Olyphant,92.5
PA,Oneida,85.1
PA,Orangeville,85.1
PA,Orbisonia,86.3
PA,Orchard Hills,88
PA,Oreland,94.7
PA,Orrstown,79.3
PA,Orrtanna,92.8
PA,Orviston,75.9
PA,Orwigsburg,89.4
PA,Orwin,82.5
PA,Osceola Mills,91.1
PA,Oswayo,83.5
PA,Oval,90.8
PA,Oxford,78
PA,Paint,84.8
PA,Palmdale,87.6
PA,Palmer Heights,96.9
PA,Palmerton,77.4
PA,Palmyra,90.9
PA,Palo Alto,82.5
PA,Paoli,95.1
PA,Paradise,83.5
PA,Pardeesville,65.2
PA,Paris,88.4
PA,Park Crest,92.7
PA,Parker,84
PA,Parkesburg,88.5
PA,Park Forest,96.4
PA,Parkside,93.5
PA,Parkville,88.2
PA,Parryville,86
PA,Patterson Heights,98
PA,Patton,88.7
PA,Paxtang,94.8
PA,Paxtonia,93.7
PA,Paxtonville,93.5
PA,Pen Argyl,85.3
PA,Penbrook,89.5
PA,Pen Mar,94
PA,Penn,93.4
PA,Penndel,94.3
PA,Penn Estates,89.5
PA,Penn Lake Park,92.9
PA,Pennsburg,89.9
PA,Pennsbury,97.4
PA,Penns Creek,88.6
PA,Pennside,86.9
PA,Penn State Erie (Behrend),100
PA,Pennville,91.6
PA,Pennwyn,88.6
PA,Penn Wynne,98.7
PA,Penryn,89.4
PA,Perkasie,94.3
PA,Perryopolis,89.9
PA,Petersburg,89.2
PA,Petrolia,90.1
PA,Philadelphia,82
PA,Philipsburg,90.4
PA,Phoenixville,92.1
PA,Picture Rocks,94.2
PA,Pikes Creek,92.6
PA,Pillow,82.4
PA,Pine Glen,90.3
PA,Pine Grove,86.4
PA,Pine Grove Mills,100
PA,Pine Ridge,79
PA,Pitcairn,93.1
PA,Pittsburgh,91.4
PA,Pittston,88.8
PA,Plainfield,100
PA,Plains,92.7
PA,Platea,86.8
PA,Pleasant Gap,96.2
PA,Pleasant Hill,91.3
PA,Pleasant Hills,97
PA,Pleasant View,93.2
PA,Pleasantville (Bedford County),91
PA,Pleasantville (Venango County),93.1
PA,Plum,94.3
PA,Plumsteadville,98.9
PA,Plumville,83.6
PA,Plymouth,89
PA,Plymouth Meeting,96.8
PA,Plymptonville,84.6
PA,Pocono Mountain Lake Estates,93.7
PA,Pocono Pines,96.6
PA,Pocono Ranch Lands,88.3
PA,Pocono Springs,92.2
PA,Pocono Woodland Lakes,96.2
PA,Point Marion,82.4
PA,Polk,56.6
PA,Pomeroy,74.6
PA,Portage,87.1
PA,Port Allegany,91.8
PA,Port Carbon,88.1
PA,Port Clinton,81.5
PA,Portersville,98
PA,Portland,94
PA,Port Matilda,97.6
PA,Port Royal,86
PA,Port Trevorton,75.7
PA,Port Vue,91
PA,Potlicker Flats,87.1
PA,Pottsgrove,91.6
PA,Pottstown,84
PA,Pottsville,87
PA,Pringle,90.6
PA,Progress,92.7
PA,Prompton,89.4
PA,Prospect,92.5
PA,Prospect Park,94.2
PA,Prospect Park,91.8
PA,Punxsutawney,85.6
PA,Pymatuning Central,88
PA,Pymatuning North,85
PA,Pymatuning South,88
PA,Quakertown,87.6
PA,Quarryville,89
PA,Queens Gate,90.9
PA,Quentin,98.2
PA,Railroad,83.2
PA,Rainsburg,86.1
PA,Ramblewood,100
PA,Ramey,88.4
PA,Rankin,82.1
PA,Ranshaw,75.6
PA,Raubsville,95
PA,Rauchtown,88.1
PA,Ravine,91.3
PA,Reading,65.1
PA,Reamstown,91.6
PA,Rebersburg,93.3
PA,Red Hill,90.4
PA,Red Lion,83.5
PA,Reedsville,84.6
PA,Refton,77.6
PA,Rehrersburg,70.9
PA,Reiffton,95.5
PA,Reinerton,82.3
PA,Reinholds,96
PA,Rennerdale,97.2
PA,Renningers,90.9
PA,Renovo,82.8
PA,Republic,89
PA,Revloc,83.1
PA,Rew,86
PA,Reynolds Heights,84.2
PA,Reynoldsville,92
PA,Rheems,98
PA,Rices Landing,87.9
PA,Riceville,85
PA,Richboro,95.3
PA,Richfield,80.5
PA,Richland,85.3
PA,Richlandtown,94.5
PA,Ridgway,93.8
PA,Ridley Park,92.5
PA,Riegelsville,93.4
PA,Rimersburg,84.1
